age,annual_income,employment_length,employment_type,home_ownership,credit_score,loan_amount,loan_purpose,interest_rate,loan_term,debt_to_income_ratio,loan_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_score_tier,income_category,default
53,69924.92843648778,21.8,Full-time,Own,661,7992.66,business,11.21,36,0.1143034419729105,0.1143034419729105,262.4650072924746,0.04504230691305507,Fair,High,0
30,34909.832106668975,5.7,Full-time,Rent,639,17242.25,vacation,9.71,60,0.4939081330243963,0.4939081330243963,363.8913812434676,0.12508500646977969,Fair,Medium,0
51,25983.712217182678,15.0,Full-time,Rent,651,13038.5,car,6.61,36,0.5017951203822915,0.5017951203822915,400.2701546750306,0.18485587494014993,Fair,Low,0
44,61753.638275224796,11.9,Full-time,Own,699,13343.17,debt_consolidation,9.73,60,0.2160709939150776,0.2160709939150776,281.7335310530592,0.05474661035466584,Good,High,0
49,83383.26560534272,17.8,Full-time,Mortgage,692,80443.86,debt_consolidation,12.48,36,0.9647482551324498,0.9647482551324498,2690.36715111054,0.38718087591016437,Good,High,1
62,78868.57033533917,28.3,Full-time,Own,680,143579.32,home_improvement,7.42,60,1.820488432711775,1.820488432711775,2871.5798716144736,0.43691623054479817,Good,High,1
37,29872.392251433506,10.5,Full-time,Rent,698,3216.0,debt_consolidation,6.93,36,0.10765793288100894,0.10765793288100894,99.19784749767683,0.03984863883524423,Good,Low,0
30,28743.769270637444,5.3,Part-time,Mortgage,565,37194.09,business,8.28,60,1.2939879126428555,1.2939879126428555,759.1560343181321,0.3169338135873353,Poor,Low,1
29,61718.187540257626,1.2,Full-time,Own,680,109286.38,home_improvement,11.77,60,1.7707321675432308,1.7707321675432308,2418.3322755069134,0.4702015477553317,Good,High,1
30,50090.11607901007,1.9,Full-time,Own,653,15241.93,debt_consolidation,7.12,60,0.3042901712576991,0.3042901712576991,302.6721682980876,0.07251063291304778,Fair,Medium,0
39,57481.75520796833,4.7,Self-employed,Rent,587,105926.85,business,7.84,60,1.842790805826264,1.842790805826264,2139.712565297647,0.446690444484068,Fair,Medium,1
44,59583.47688860886,21.2,Full-time,Mortgage,639,98622.04,other,7.59,60,1.6551910890392252,1.6551910890392252,1980.4039186959421,0.3988496184735849,Fair,Medium,0
43,43049.04501205067,16.7,Self-employed,Own,646,21855.38,vacation,7.48,60,0.5076855942769938,0.5076855942769938,437.72929834204257,0.12201784217592083,Fair,Medium,1
49,57584.65262914653,15.5,Full-time,Own,641,104812.87,home_improvement,7.64,36,1.8201528569601697,1.8201528569601697,3267.0754381039696,0.6808221195625314,Fair,Medium,0
40,47983.70133770362,4.8,Full-time,Own,618,78099.71,major_purchase,7.64,60,1.6276299623145676,1.6276299623145676,1570.1589506726386,0.39267307195550727,Fair,Medium,1
57,79006.32660537344,4.0,Full-time,Own,632,24621.47,home_improvement,7.53,60,0.31163922002070943,0.31163922002070943,493.7148269224019,0.07498865189190908,Fair,High,0
36,66701.58002417305,13.5,Full-time,Own,677,111934.52,car,8.43,36,1.6781389580191994,1.6781389580191994,3529.8675930278723,0.6350435941844784,Good,High,0
72,106605.58052647319,45.5,Full-time,Own,673,120480.04,home_improvement,10.92,60,1.130147590820364,1.130147590820364,2614.723807586645,0.29432498313958355,Good,Very High,0
47,36760.08212068651,2.9,Full-time,Rent,640,60666.04,debt_consolidation,6.83,60,1.6503238431521503,1.6503238431521503,1196.4004664131423,0.3905542308045744,Fair,Medium,1
29,38529.41605893946,6.4,Part-time,Mortgage,584,49069.66,debt_consolidation,7.23,60,1.2735635527135125,1.2735635527135125,976.9716655172199,0.30427816420245374,Fair,Medium,1
27,43678.568821586254,2.7,Full-time,Mortgage,609,36887.79,medical,10.03,60,0.8445283578469677,0.8445283578469677,784.3011433721284,0.21547440711505766,Fair,Medium,0
45,64791.379528440724,7.8,Full-time,Mortgage,584,80481.71,home_improvement,10.9,60,1.2421669454448316,1.2421669454448316,1745.8563696531487,0.323349750974842,Fair,High,0
37,35900.47660003616,11.8,Full-time,Rent,571,46984.51,debt_consolidation,13.15,60,1.308743349662179,1.308743349662179,1072.6532253450928,0.35854227918879905,Poor,Medium,1
48,103033.6721348305,16.6,Part-time,Own,601,160298.93,medical,12.34,36,1.5557916812887327,1.5557916812887327,5350.286885261381,0.6231306842982317,Fair,Very High,1
45,36352.20614130441,18.7,Full-time,Rent,572,61009.74,home_improvement,6.88,60,1.6782953904599205,1.6782953904599205,1204.6148218378926,0.3976478843090104,Poor,Medium,1
39,31633.52923221264,1.3,Full-time,Rent,640,43024.77,debt_consolidation,4.82,60,1.3601002178469412,1.3601002178469412,808.3871900493438,0.30665709821317977,Fair,Medium,1
29,38673.417744347375,2.5,Part-time,Rent,682,76586.19,debt_consolidation,9.19,36,1.9803315679590816,1.9803315679590816,2442.198413464034,0.7577913375874807,Good,Medium,1
21,56752.045824457804,0.0,Unemployed,Own,469,89625.49,car,13.0,36,1.5792468570599987,1.5792468570599987,3019.8369583315252,0.6385328136375515,Poor,Medium,1
34,28982.500968251,4.3,Full-time,Rent,595,53051.12,business,12.6,36,1.8304534884037464,1.8304534884037464,1777.297935741187,0.7358776681231763,Fair,Low,1
50,57876.98129495613,14.6,Self-employed,Own,567,40921.3,business,10.93,60,0.7070392941099404,0.7070392941099404,888.3003367786682,0.18417691805693714,Poor,Medium,1
42,67854.32034947268,5.9,Full-time,Own,700,47554.49,medical,6.6,36,0.7008321615348633,0.7008321615348633,1459.6631683205856,0.2581406449822786,Good,High,0
25,29816.81343939586,1.8,Self-employed,Own,587,23508.67,other,11.86,36,0.7884367002457364,0.7884367002457364,779.2532331859001,0.31361630300425114,Fair,Low,0
42,46675.85743628285,7.7,Full-time,Mortgage,633,43663.44,debt_consolidation,6.86,60,0.9354609084494035,0.9354609084494035,861.7072863462422,0.22153824276866668,Fair,Medium,0
44,62721.78166389402,16.9,Self-employed,Own,540,120843.56,vacation,14.65,60,1.926660193544278,1.926660193544278,2852.706322685625,0.5457828997216373,Poor,High,1
29,39257.261378867624,4.8,Part-time,Mortgage,527,9410.33,car,11.42,36,0.2397092835687623,0.2397092835687623,309.9571856187424,0.09474645191187805,Poor,Medium,0
41,65880.3105981112,13.1,Full-time,Mortgage,663,68979.5,debt_consolidation,6.93,36,1.0470427260246957,1.0470427260246957,2127.679701948383,0.38755367410354324,Fair,High,0
40,68524.57570886181,4.0,Full-time,Rent,669,27835.02,home_improvement,6.52,60,0.4062049230083783,0.4062049230083783,544.8849224353955,0.09542005917709245,Fair,High,0
26,35960.97810347026,1.6,Full-time,Mortgage,621,59001.08,other,9.55,60,1.6406973089062433,1.6406973089062433,1240.5746593041265,0.41397360963919166,Fair,Medium,0
44,58613.27901626786,0.5,Full-time,Own,680,9329.72,car,7.93,36,0.15917416934498027,0.15917416934498027,292.05833039900335,0.05979361713947664,Good,Medium,0
46,59991.32575124115,2.7,Full-time,Rent,587,57878.08,debt_consolidation,9.51,36,0.9647741448488087,0.9647741448488087,1854.276193541519,0.37090886130380063,Fair,Medium,1
52,71743.73801075626,8.2,Self-employed,Mortgage,626,60982.75,medical,6.45,60,0.8500079824507762,0.8500079824507762,1191.7698340377515,0.19933778758933482,Fair,High,1
52,65234.33922908891,2.0,Full-time,Own,666,17948.83,vacation,8.02,60,0.27514389219100677,0.27514389219100677,364.1093789081503,0.0669787200810561,Fair,High,0
23,27533.24564652159,1.2,Full-time,Rent,565,22460.69,other,11.84,36,0.8157661573341451,0.8157661573341451,744.3010537890887,0.3243937442078296,Poor,Low,1
28,51847.7118971544,7.0,Full-time,Own,609,84882.89,car,7.87,60,1.6371578782179335,1.6371578782179335,1715.8427304177403,0.3971267392832228,Fair,Medium,0
46,79521.40372227479,2.5,Full-time,Own,704,28723.28,vacation,8.17,60,0.3612018734014664,0.3612018734014664,584.7442640453555,0.08823952848028951,Good,High,0
46,34166.36684744783,20.5,Full-time,Mortgage,563,67261.99,other,12.46,60,1.9686608851424996,1.9686608851424996,1511.8879983189447,0.5310092249736106,Poor,Medium,1
46,56929.978293057684,3.0,Full-time,Rent,768,12015.83,vacation,7.75,36,0.21106331602914502,0.21106331602914502,375.1481947407545,0.07907570794626533,Excellent,Medium,0
80,89669.58349832147,39.5,Self-employed,Own,658,58222.04,other,6.07,36,0.6492953098314531,0.6492953098314531,1773.0744811503484,0.23728105945983863,Fair,High,1
46,52115.08901965806,16.1,Part-time,Mortgage,587,81940.99,major_purchase,10.42,60,1.5723083571648793,1.5723083571648793,1757.9858695976382,0.4047931382639337,Fair,Medium,1
53,71715.70924772474,28.9,Part-time,Own,598,55887.37,car,12.51,36,0.7792904872062336,0.7792904872062336,1869.9032214740569,0.3128859617099943,Fair,High,0
51,73177.16879347601,3.4,Part-time,Mortgage,652,74104.44,vacation,9.59,60,1.0126715917247493,1.0126715917247493,1559.5924610635184,0.25575066433057647,Fair,High,1
47,56368.950803456944,8.2,Full-time,Mortgage,624,25628.21,medical,11.47,36,0.45465118003275473,0.45465118003275473,844.7504064931398,0.17983313035686313,Fair,Medium,0
36,15367.691589327449,1.4,Part-time,Rent,531,22428.26,home_improvement,12.76,60,1.4594423547369972,1.4594423547369972,507.5605737941539,0.39633323262159514,Poor,Low,1
49,46117.53663034036,11.4,Full-time,Rent,706,20343.79,other,5.34,60,0.44112915577142914,0.44112915577142914,387.08940426885147,0.1007224841270091,Good,Medium,0
30,49888.17301910418,8.2,Full-time,Rent,614,85437.94,home_improvement,12.85,60,1.7125890733116724,1.7125890733116724,1937.421511623602,0.46602344268210083,Fair,Medium,1
37,15000.0,12.5,Full-time,Rent,606,16875.74,debt_consolidation,11.94,60,1.1250493333333333,1.1250493333333333,374.88004421357203,0.29990403537085764,Fair,Low,1
34,59336.83100404356,9.4,Full-time,Own,609,67732.87,car,8.82,60,1.141497933979391,1.141497933979391,1400.1132397270717,0.28315227814542226,Fair,Medium,0
40,56970.99223254948,10.1,Full-time,Own,658,106744.95,medical,11.08,60,1.8736719480727766,1.8736719480727766,2325.154905660155,0.4897555365374271,Fair,Medium,0
67,103217.21749413677,40.6,Full-time,Own,724,161916.77,home_improvement,7.04,60,1.5686992338191799,1.5686992338191799,3209.2026947798017,0.3731008573210685,Good,Very High,0
21,22021.462196785593,0.0,Full-time,Rent,691,33295.68,business,7.71,36,1.5119649958965973,1.5119649958965973,1038.9169501274275,0.5661296824944214,Good,Low,1
48,28400.952537961508,4.0,Full-time,Rent,567,49141.5,home_improvement,8.36,60,1.7302764734498286,1.7302764734498286,1004.9005643523157,0.4245916314288984,Poor,Low,1
21,31455.43962259747,0.0,Part-time,Rent,495,8633.03,debt_consolidation,9.38,36,0.2744526893783441,0.2744526893783441,276.057403430155,0.10531370347728462,Poor,Medium,1
34,60645.220589388686,3.6,Full-time,Rent,636,89723.65,debt_consolidation,9.19,60,1.4794842714398382,1.4794842714398382,1870.7999791851448,0.370179208386783,Fair,High,0
53,79548.79318439623,1.7,Self-employed,Rent,588,43202.55,other,9.26,60,0.5430949769389378,0.5430949769389378,902.2752664371641,0.13610895607363885,Fair,High,0
40,39212.170120560826,2.4,Full-time,Rent,625,24852.6,major_purchase,6.12,36,0.6337981275606215,0.6337981275606215,757.416269660843,0.23179016126843538,Fair,Medium,1
27,33928.5347760075,3.7,Full-time,Own,646,4369.24,debt_consolidation,9.41,36,0.12877773911680088,0.12877773911680088,139.77589946562225,0.04943658205875645,Fair,Medium,1
31,29719.320375080802,6.1,Full-time,Rent,729,53437.42,medical,8.22,36,1.7980700542804626,1.7980700542804626,1679.9632035408385,0.6783317447391409,Good,Low,1
48,47033.0369354645,7.0,Self-employed,Own,562,70752.48,major_purchase,10.83,36,1.5043145118840973,1.5043145118840973,2310.6535982596265,0.5895397147575598,Poor,Medium,1
31,52042.692974477424,7.3,Full-time,Rent,529,18977.14,other,11.42,60,0.36464561911326715,0.36464561911326715,416.5950292646518,0.0960584486592091,Poor,Medium,0
42,33731.93058525986,16.2,Full-time,Own,608,24390.01,business,10.22,60,0.7230540789342759,0.7230540789342759,520.8597728848067,0.18529379036932256,Fair,Medium,1
40,35745.29591415716,17.5,Full-time,Rent,639,36169.68,home_improvement,9.17,60,1.0118724457299781,1.0118724457299781,753.8108104572744,0.2530607033499105,Fair,Medium,1
32,22422.666345371847,6.4,Full-time,Own,559,23284.38,vacation,10.99,60,1.0384304721550663,1.0384304721550663,506.142727422434,0.27087379509274345,Poor,Low,0
65,58578.49054034481,34.3,Full-time,Own,658,72153.62,home_improvement,9.5,60,1.2317425617224735,1.2317425617224735,1515.3603202339295,0.310426637406832,Fair,Medium,0
47,60247.06183526617,19.6,Part-time,Rent,605,60075.3,home_improvement,8.28,60,0.9971490421269702,0.9971490421269702,1226.17669926787,0.2442296759873092,Fair,High,1
21,42422.54572722964,0.0,Full-time,Own,642,56524.91,home_improvement,6.25,60,1.3324261670538673,1.3324261670538673,1099.367766262285,0.31097646237386556,Fair,Medium,0
42,48921.76391055831,6.5,Full-time,Rent,676,87049.16,vacation,8.8,60,1.7793544844202365,1.7793544844202365,1798.5595634213107,0.44116795953053817,Good,Medium,0
32,16396.83383899513,5.3,Full-time,Mortgage,597,14041.23,medical,9.9,60,0.8563378843668581,0.8563378843668581,297.6442255436688,0.2178305117680522,Fair,Low,1
50,74463.57487579143,0.6,Full-time,Rent,691,131484.11,car,8.8,60,1.7657507072326486,1.7657507072326486,2716.6488852786124,0.43779507870420203,Good,High,1
30,61726.20427662626,2.7,Self-employed,Rent,510,31928.46,debt_consolidation,13.46,36,0.5172594099081885,0.5172594099081885,1082.8838428281176,0.21052009055509108,Poor,High,1
38,36916.5346293265,8.1,Self-employed,Rent,525,12205.51,major_purchase,10.84,36,0.3306244782332289,0.3306244782332289,398.66856062165226,0.12959024392445,Poor,Medium,0
46,49601.347016183376,2.7,Full-time,Own,620,27521.93,business,8.92,60,0.5548625522411811,0.5548625522411811,570.2420112240943,0.13795803030221146,Fair,Medium,0
50,69599.31623091194,3.7,Full-time,Own,608,34279.48,debt_consolidation,10.34,60,0.4925261030764993,0.4925261030764993,734.0856352070529,0.12656773226418827,Fair,High,0
25,54412.851979487634,1.9,Self-employed,Own,592,107283.11,vacation,7.65,36,1.9716501910328688,1.9716501910328688,3344.5675488698157,0.7375979961786908,Fair,Medium,0
35,34999.09798361314,10.2,Full-time,Rent,604,28839.33,car,9.56,60,0.8240020932397404,0.8240020932397404,606.5255686709321,0.2079569829902173,Fair,Medium,0
34,21538.677013840486,10.8,Full-time,Own,584,28814.43,home_improvement,9.63,60,1.3377994377966764,1.3377994377966764,606.9888721178131,0.33817613127924406,Fair,Low,1
32,48454.32994154372,6.0,Self-employed,Rent,630,68926.29,business,10.75,60,1.4225001167729294,1.4225001167729294,1490.0453446523568,0.36901849963459876,Fair,Medium,0
61,87833.47872425315,19.0,Full-time,Rent,682,83081.37,car,7.14,60,0.945896384917509,0.945896384917509,1650.6039474184786,0.2255090844256,Good,High,0
44,54329.25989212162,8.8,Full-time,Mortgage,588,28511.25,medical,9.95,36,0.52478627643029,0.52478627643029,919.3086926992179,0.20305272581101996,Fair,Medium,1
24,20441.56042717214,0.6,Full-time,Rent,575,19059.43,debt_consolidation,9.69,36,0.932386256318528,0.932386256318528,612.2239581730292,0.35939954409305747,Poor,Low,1
51,78051.27418521968,4.4,Self-employed,Own,655,78062.65,vacation,3.57,36,1.0001457479701525,1.0001457479701525,2289.8182830037026,0.35204831289285754,Fair,High,1
65,88852.74345804997,34.8,Full-time,Rent,689,169941.06,business,6.87,60,1.9126146631615741,1.9126146631615741,3354.6232318385473,0.45305836618391393,Good,High,0
52,52880.24690746456,14.4,Full-time,Rent,700,62419.05,car,7.71,60,1.180384995350484,1.180384995350484,1256.9879316535714,0.28524555125920986,Good,Medium,0
21,25736.420969585073,0.0,Part-time,Rent,603,49999.64,medical,7.71,60,1.9427580882007194,1.9427580882007194,1006.8872254067173,0.46947657248689334,Fair,Low,1
34,21249.810748443866,9.2,Part-time,Rent,537,25409.55,car,10.45,60,1.1957541787453685,1.1957541787453685,545.5211788503688,0.3080617622292853,Poor,Low,1
55,78508.69582961964,6.6,Full-time,Own,740,29479.72,other,9.68,60,0.3754962388367422,0.3754962388367422,621.7253599610636,0.095030292386006,Good,High,0
31,33778.360866036826,5.1,Full-time,Rent,696,28046.7,debt_consolidation,9.73,36,0.8303156009029483,0.8303156009029483,901.4369899542739,0.32024182352577435,Good,Medium,1
45,48972.812090500134,10.7,Full-time,Rent,547,78620.72,vacation,6.78,60,1.6053952518534471,1.6053952518534471,1548.636880645921,0.37946856172786436,Poor,Medium,1
49,60100.10306169654,11.9,Full-time,Own,650,54155.14,car,10.16,60,0.9010823150237586,0.9010823150237586,1154.9047622073879,0.23059622929866969,Fair,High,0
28,34502.92057469948,3.8,Full-time,Own,593,9988.4,vacation,10.8,36,0.2894943336282192,0.2894943336282192,326.06218557831687,0.1134033340299014,Fair,Medium,0
39,61305.306855686795,17.7,Part-time,Own,587,17321.49,home_improvement,9.6,60,0.2825447076021483,0.2825447076021483,364.6305974875906,0.07137338338671412,Fair,High,0
21,33866.35796987832,0.0,Full-time,Mortgage,579,18640.82,business,5.24,60,0.5504229305253214,0.5504229305253214,353.8285925556912,0.12537347873204302,Poor,Medium,1
27,30280.979462175757,5.4,Full-time,Rent,569,35521.6,other,11.67,60,1.1730664143268663,1.1730664143268663,784.2475742810472,0.31078819306779343,Poor,Medium,0
36,55522.81885595442,0.4,Full-time,Own,688,93128.12,vacation,7.09,60,1.6772945235652905,1.6772945235652905,1848.0053783777844,0.3994045150709273,Good,Medium,1
25,36095.80456808606,0.6,Full-time,Rent,564,40212.68,major_purchase,10.62,60,1.114054125712822,1.114054125712822,866.7197355618374,0.2881397700146494,Poor,Medium,0
59,66906.09020147215,3.2,Part-time,Rent,610,101533.52,home_improvement,7.43,60,1.5175527324082962,1.5175527324082962,2031.1477511849891,0.3642982715149535,Fair,High,0
22,24400.414067130678,0.3,Part-time,Rent,492,32370.25,home_improvement,10.02,36,1.3266270773496969,1.3266270773496969,1044.8008955869839,0.5138277863871572,Poor,Low,1
34,39302.08039616675,5.7,Full-time,Rent,689,43066.77,car,9.8,36,1.0957885579054596,1.0957885579054596,1385.6031200548357,0.42306252679386747,Good,Medium,0
41,58002.64896117235,12.8,Full-time,Mortgage,647,29473.18,medical,11.94,60,0.5081350684471271,0.5081350684471271,654.721334976396,0.13545340015377724,Fair,Medium,0
57,65257.37264358215,18.0,Full-time,Own,691,116028.93,debt_consolidation,7.04,60,1.7780202496615691,1.7780202496615691,2299.702216320255,0.4228859587493227,Good,High,0
22,20415.04864435347,0.9,Full-time,Rent,615,12736.12,debt_consolidation,12.3,60,0.6238594000863497,0.6238594000863497,285.24252931252147,0.16766603946824243,Fair,Low,1
53,95209.32574320429,30.1,Full-time,Own,674,55255.48,debt_consolidation,7.34,60,0.5803578543244116,0.5803578543244116,1103.0101068438307,0.13902126896503852,Good,High,0
40,63248.57459908792,3.1,Full-time,Own,655,37304.99,vacation,7.66,36,0.5898155055108223,0.5898155055108223,1163.1604011369243,0.22068362650253895,Fair,High,0
28,22489.29511836868,6.0,Full-time,Rent,683,6337.54,home_improvement,5.2,36,0.28180251833787623,0.28180251833787623,190.51136524688863,0.10165442584705138,Good,Low,0
